ID,Name,StudyHours,Attendance,Marks,Grade,Result,PerformanceScore
273,Student_273,8.8,62,67.7,D,Pass,60.1
170,Student_170,6.3,66,67.7,D,Pass,61.05
584,Student_584,4.0,64,67.6,D,Pass,60.16
245,Student_245,1.1,91,67.6,D,Pass,67.97
451,Student_451,8.0,71,67.6,D,Pass,62.66
534,Student_534,6.0,68,67.6,D,Pass,61.56
158,Student_158,7.9,54,67.6,D,Pass,57.55
438,Student_438,8.4,90,67.5,D,Pass,68.34
370,Student_370,1.6,54,67.5,D,Pass,56.86
811,Student_811,9.9,51,67.5,D,Pass,56.79
724,Student_724,7.7,57,67.4,D,Pass,58.31
148,Student_148,5.5,95,67.3,D,Pass,69.43
797,Student_797,9.4,60,67.2,D,Pass,59.26
465,Student_465,9.7,79,67.1,D,Pass,64.93
124,Student_124,2.0,58,67.0,D,Pass,57.8
17,Student_17,3.7,74,67.0,D,Pass,62.77
971,Student_971,7.0,88,67.0,D,Pass,67.3
546,Student_546,4.2,82,67.0,D,Pass,65.22
394,Student_394,8.0,95,67.0,D,Pass,69.5
900,Student_900,1.8,58,66.9,D,Pass,57.72
302,Student_302,5.8,81,66.9,D,Pass,65.02
766,Student_766,6.1,55,66.8,D,Pass,57.19
583,Student_583,5.4,70,66.8,D,Pass,61.62
47,Student_47,3.8,79,66.8,D,Pass,64.16
844,Student_844,9.6,100,66.6,D,Pass,70.92
334,Student_334,2.0,72,66.4,D,Pass,61.64
92,Student_92,7.4,84,66.4,D,Pass,65.78
504,Student_504,8.3,65,66.4,D,Pass,60.17
230,Student_230,6.7,94,66.4,D,Pass,68.71
895,Student_895,7.0,62,66.3,D,Pass,59.08
165,Student_165,1.8,98,66.3,D,Pass,69.36
376,Student_376,3.9,84,66.2,D,Pass,65.31
647,Student_647,6.3,86,66.1,D,Pass,66.09
337,Student_337,8.7,95,66.0,D,Pass,68.97
89,Student_89,9.0,67,65.9,D,Pass,60.54
771,Student_771,2.0,72,65.9,D,Pass,61.34
229,Student_229,9.0,62,65.9,D,Pass,59.04
645,Student_645,2.1,77,65.8,D,Pass,62.79
780,Student_780,6.8,64,65.8,D,Pass,59.36
761,Student_761,2.4,87,65.8,D,Pass,65.82
365,Student_365,9.5,65,65.8,D,Pass,59.93
517,Student_517,4.4,61,65.6,D,Pass,58.1
121,Student_121,8.3,50,65.6,D,Pass,55.19
590,Student_590,2.4,97,65.4,D,Pass,68.58
345,Student_345,4.6,88,65.3,D,Pass,66.04
749,Student_749,9.2,82,65.3,D,Pass,64.7
706,Student_706,9.9,57,65.3,D,Pass,57.27
511,Student_511,6.5,91,65.1,D,Pass,67.01
727,Student_727,2.3,98,65.1,D,Pass,68.69
412,Student_412,9.6,85,65.1,D,Pass,65.52
132,Student_132,3.0,92,65.0,D,Pass,66.9
307,Student_307,5.6,66,64.8,D,Pass,59.24
127,Student_127,8.4,73,64.8,D,Pass,61.62
403,Student_403,5.5,95,64.7,D,Pass,67.87
445,Student_445,8.3,66,64.7,D,Pass,59.45
707,Student_707,3.9,78,64.7,D,Pass,62.61
349,Student_349,4.4,60,64.6,D,Pass,57.2
790,Student_790,9.5,98,64.6,D,Pass,69.11
935,Student_935,2.5,70,64.5,D,Pass,59.95
887,Student_887,6.9,69,64.5,D,Pass,60.09
936,Student_936,3.5,66,64.4,D,Pass,58.79
958,Student_958,1.4,88,64.3,D,Pass,65.12
952,Student_952,7.0,84,64.2,D,Pass,64.42
65,Student_65,3.5,75,64.2,D,Pass,61.37
279,Student_279,7.3,89,64.1,D,Pass,65.89
847,Student_847,1.8,70,64.1,D,Pass,59.64
24,Student_24,4.3,96,64.0,D,Pass,67.63
80,Student_80,2.0,91,63.9,D,Pass,65.84
693,Student_693,5.6,72,63.8,D,Pass,60.44
487,Student_487,1.4,55,63.8,D,Pass,54.92
46,Student_46,7.0,80,63.8,D,Pass,62.98
854,Student_854,9.1,97,63.7,D,Pass,68.23
705,Student_705,1.6,50,63.7,D,Pass,53.38
306,Student_306,9.8,76,63.5,D,Pass,61.88
823,Student_823,4.0,93,63.4,D,Pass,66.34
807,Student_807,9.4,70,63.3,D,Pass,59.92
881,Student_881,3.1,80,63.2,D,Pass,62.23
824,Student_824,4.6,85,63.1,D,Pass,63.82
804,Student_804,6.5,95,63.1,D,Pass,67.01
723,Student_723,1.6,75,63.0,D,Pass,60.46
351,Student_351,5.5,51,63.0,D,Pass,53.65
207,Student_207,1.9,97,62.9,D,Pass,67.03
58,Student_58,2.8,93,62.8,D,Pass,65.86
587,Student_587,1.7,75,62.8,D,Pass,60.35
477,Student_477,1.7,64,62.8,D,Pass,57.05
156,Student_156,3.2,55,62.6,D,Pass,54.38
877,Student_877,7.4,93,62.5,D,Pass,66.14
778,Student_778,7.5,74,62.5,D,Pass,60.45
774,Student_774,4.6,60,62.3,D,Pass,55.84
228,Student_228,4.5,76,62.3,D,Pass,60.63
82,Student_82,6.6,51,62.1,D,Pass,53.22
126,Student_126,4.8,98,62.1,D,Pass,67.14
301,Student_301,1.5,69,62.1,D,Pass,58.11
295,Student_295,2.1,64,62.1,D,Pass,56.67
794,Student_794,6.5,93,61.9,D,Pass,65.69
355,Student_355,1.6,71,61.7,D,Pass,58.48
669,Student_669,2.7,50,61.7,D,Pass,52.29
735,Student_735,4.2,50,61.7,D,Pass,52.44
41,Student_41,2.1,57,61.6,D,Pass,54.27
966,Student_966,4.2,53,61.5,D,Pass,53.22
535,Student_535,7.9,71,61.5,D,Pass,58.99
286,Student_286,1.3,55,61.3,D,Pass,53.41
731,Student_731,2.5,74,61.3,D,Pass,59.23
311,Student_311,5.0,59,61.3,D,Pass,54.98
190,Student_190,3.2,52,61.2,D,Pass,52.64
550,Student_550,8.0,79,61.1,D,Pass,61.16
192,Student_192,9.1,83,61.0,D,Pass,62.41
423,Student_423,1.8,57,61.0,D,Pass,53.88
938,Student_938,9.2,97,60.9,D,Pass,66.56
19,Student_19,4.9,64,60.9,D,Pass,56.23
545,Student_545,6.6,64,60.9,D,Pass,56.4
404,Student_404,8.4,64,60.8,D,Pass,56.52
68,Student_68,8.2,88,60.8,D,Pass,63.7
841,Student_841,1.1,74,60.8,D,Pass,58.79
783,Student_783,3.3,56,60.8,D,Pass,53.61
697,Student_697,3.6,72,60.7,D,Pass,58.38
756,Student_756,8.1,80,60.6,D,Pass,61.17
837,Student_837,9.2,92,60.5,D,Pass,64.82
788,Student_788,4.6,74,60.4,D,Pass,58.9
825,Student_825,5.8,64,60.4,D,Pass,56.02
687,Student_687,6.1,78,60.3,D,Pass,60.19
225,Student_225,3.4,89,60.3,D,Pass,63.22
329,Student_329,4.8,96,60.1,D,Pass,65.34
356,Student_356,6.8,60,60.1,D,Pass,54.74
538,Student_538,3.2,90,60.1,D,Pass,63.38
2,Student_2,9.6,61,60.0,D,Pass,55.26
675,Student_675,4.7,98,59.9,F,Pass,65.81
457,Student_457,1.1,81,59.8,F,Pass,60.29
336,Student_336,1.4,83,59.7,F,Pass,60.86
296,Student_296,5.7,79,59.6,F,Pass,60.03
1,Student_1,4.4,96,59.5,F,Pass,64.94
153,Student_153,2.3,90,59.5,F,Pass,62.93
557,Student_557,2.2,77,59.5,F,Pass,59.02
960,Student_960,7.6,98,59.3,F,Pass,65.74
991,Student_991,8.2,93,59.1,F,Pass,64.18
772,Student_772,8.6,68,59.1,F,Pass,56.72
646,Student_646,9.0,92,59.0,F,Pass,63.9
493,Student_493,3.5,99,59.0,F,Pass,65.45
163,Student_163,6.7,84,58.9,F,Pass,61.21
531,Student_531,8.3,67,58.9,F,Pass,56.27
816,Student_816,5.7,74,58.8,F,Pass,58.05
791,Student_791,2.4,81,58.7,F,Pass,59.76
90,Student_90,5.2,81,58.7,F,Pass,60.04
711,Student_711,7.8,96,58.6,F,Pass,64.74
118,Student_118,2.7,86,58.4,F,Pass,61.11
764,Student_764,7.7,87,58.4,F,Pass,61.91
63,Student_63,8.5,92,58.3,F,Pass,63.43
603,Student_603,2.6,96,58.3,F,Pass,64.04
298,Student_298,2.9,78,58.3,F,Pass,58.67
45,Student_45,3.3,67,58.3,F,Pass,55.41
571,Student_571,5.6,83,58.2,F,Pass,60.38
110,Student_110,1.7,98,58.2,F,Pass,64.49
39,Student_39,7.2,100,58.2,F,Pass,65.64
833,Student_833,2.3,92,58.1,F,Pass,62.69
614,Student_614,1.7,51,58.1,F,Pass,50.33
945,Student_945,2.9,60,58.0,F,Pass,53.09
617,Student_617,1.5,54,58.0,F,Pass,51.15
910,Student_910,4.4,98,58.0,F,Pass,64.64
266,Student_266,7.7,63,57.9,F,Pass,54.41
362,Student_362,6.8,78,57.9,F,Pass,58.82
191,Student_191,1.8,74,57.8,F,Pass,57.06
616,Student_616,9.3,86,57.8,F,Pass,61.41
920,Student_920,2.3,59,57.7,F,Pass,52.55
204,Student_204,9.1,87,57.7,F,Pass,61.63
750,Student_750,6.6,90,57.7,F,Pass,62.28
953,Student_953,2.6,56,57.7,F,Pass,51.68
217,Student_217,3.9,66,57.6,F,Pass,54.75
596,Student_596,5.3,63,57.5,F,Pass,53.93
812,Student_812,8.6,55,57.4,F,Pass,51.8
821,Student_821,8.2,86,57.3,F,Pass,61.0
238,Student_238,1.2,82,57.2,F,Pass,59.04
482,Student_482,7.3,89,57.2,F,Pass,61.75
986,Student_986,5.5,53,57.1,F,Pass,50.71
878,Student_878,6.9,59,57.1,F,Pass,52.65
605,Student_605,2.1,88,56.9,F,Pass,60.75
387,Student_387,3.5,95,56.9,F,Pass,62.99
955,Student_955,4.8,67,56.9,F,Pass,54.72
564,Student_564,1.1,81,56.8,F,Pass,58.49
594,Student_594,4.1,93,56.8,F,Pass,62.39
679,Student_679,9.7,91,56.8,F,Pass,62.35
913,Student_913,6.6,86,56.7,F,Pass,60.48
995,Student_995,4.2,57,56.6,F,Pass,51.48
673,Student_673,1.7,54,56.6,F,Pass,50.33
496,Student_496,4.2,57,56.6,F,Pass,51.48
868,Student_868,2.6,98,56.5,F,Pass,63.56
704,Student_704,2.2,70,56.5,F,Pass,55.12
763,Student_763,3.2,53,56.5,F,Pass,50.12
360,Student_360,6.2,93,56.4,F,Pass,62.36
984,Student_984,1.7,90,56.3,F,Pass,60.95
392,Student_392,4.7,64,56.3,F,Pass,53.45
838,Student_838,4.3,65,56.2,F,Pass,53.65
324,Student_324,3.5,56,56.2,F,Pass,50.87
200,Student_200,8.0,60,55.9,F,Pass,52.34
40,Student_40,5.0,97,55.8,F,Pass,63.08
388,Student_388,2.6,74,55.7,F,Pass,55.88
364,Student_364,5.9,96,55.6,F,Pass,62.75
135,Student_135,9.5,95,55.6,F,Pass,62.81
834,Student_834,2.6,94,55.6,F,Pass,61.82
413,Student_413,9.6,58,55.6,F,Pass,51.72
578,Student_578,9.3,61,55.6,F,Pass,52.59
718,Student_718,9.7,59,55.5,F,Pass,51.97
455,Student_455,2.0,59,55.5,F,Pass,51.2
416,Student_416,5.0,71,55.4,F,Pass,55.04
166,Student_166,8.5,91,55.3,F,Pass,61.33
427,Student_427,5.0,67,55.1,F,Pass,53.66
243,Student_243,9.2,94,55.1,F,Pass,62.18
391,Student_391,9.9,57,55.0,F,Pass,51.09
1000,Student_1000,5.0,93,54.8,F,Pass,61.28
275,Student_275,5.6,76,54.8,F,Pass,56.24
389,Student_389,7.8,66,54.8,F,Pass,53.46
976,Student_976,3.4,86,54.5,F,Pass,58.84
611,Student_611,1.4,66,54.5,F,Pass,52.64
543,Student_543,3.1,84,54.4,F,Pass,58.15
233,Student_233,6.2,73,54.4,F,Pass,55.16
107,Student_107,4.7,54,54.4,F,Pass,49.31
627,Student_627,5.2,59,54.4,F,Pass,50.86
464,Student_464,6.3,62,54.3,F,Pass,51.81
656,Student_656,2.1,96,54.2,F,Pass,61.53
954,Student_954,9.2,70,53.9,F,Pass,54.26
858,Student_858,5.2,96,53.7,F,Pass,61.54
962,Student_962,6.4,88,53.6,F,Pass,59.2
562,Student_562,2.9,98,53.6,F,Pass,61.85
227,Student_227,9.8,89,53.5,F,Pass,59.78
426,Student_426,5.9,79,53.5,F,Pass,56.39
339,Student_339,5.3,78,53.2,F,Pass,55.85
684,Student_684,7.0,83,53.1,F,Pass,57.46
795,Student_795,1.2,87,53.1,F,Pass,58.08
95,Student_95,7.9,78,53.0,F,Pass,55.99
139,Student_139,4.3,83,52.9,F,Pass,57.07
569,Student_569,9.1,51,52.8,F,Pass,47.89
259,Student_259,6.1,92,52.8,F,Pass,59.89
914,Student_914,4.7,53,52.6,F,Pass,47.93
54,Student_54,9.1,63,52.5,F,Pass,51.31
680,Student_680,8.8,69,52.4,F,Pass,53.02
208,Student_208,7.0,75,52.3,F,Pass,54.58
460,Student_460,2.1,51,52.3,F,Pass,46.89
480,Student_480,5.7,93,52.2,F,Pass,59.79
879,Student_879,1.2,88,52.2,F,Pass,57.84
281,Student_281,9.0,83,52.2,F,Pass,57.12
14,Student_14,2.9,57,52.1,F,Pass,48.65
454,Student_454,9.2,82,52.1,F,Pass,56.78
853,Student_853,2.9,53,52.1,F,Pass,47.45
499,Student_499,9.8,69,52.1,F,Pass,52.94
293,Student_293,8.4,83,52.1,F,Pass,57.0
892,Student_892,8.7,94,52.0,F,Pass,60.27
418,Student_418,4.0,73,51.9,F,Pass,53.44
677,Student_677,2.0,63,51.8,F,Pass,50.18
125,Student_125,3.1,64,51.7,F,Pass,50.53
835,Student_835,5.5,70,51.7,F,Pass,52.57
285,Student_285,6.2,97,51.3,F,Pass,60.5
368,Student_368,9.1,55,51.2,F,Pass,48.13
526,Student_526,5.2,57,51.2,F,Pass,48.34
625,Student_625,6.6,80,51.1,F,Pass,55.32
354,Student_354,2.5,69,51.1,F,Pass,51.61
500,Student_500,9.9,96,51.1,F,Pass,60.45
195,Student_195,4.1,58,51.1,F,Pass,48.47
250,Student_250,8.7,54,50.6,F,Pass,47.43
12,Student_12,9.7,65,50.5,F,Pass,50.77
560,Student_560,6.6,73,50.5,F,Pass,52.86
78,Student_78,1.7,65,50.5,F,Pass,49.97
66,Student_66,5.9,72,50.4,F,Pass,52.43
539,Student_539,5.1,52,50.4,F,Pass,46.35
196,Student_196,4.1,64,50.4,F,Pass,49.85
779,Student_779,7.5,70,50.0,F,Pass,51.75
515,Student_515,1.4,61,50.0,F,Pass,48.44
456,Student_456,5.4,89,49.9,F,Pass,57.18
440,Student_440,1.7,60,49.9,F,Pass,48.11
255,Student_255,2.5,72,49.9,F,Pass,51.79
518,Student_518,8.3,62,49.7,F,Pass,49.25
272,Student_272,8.3,81,49.6,F,Pass,54.89
808,Student_808,9.3,75,49.6,F,Pass,53.19
490,Student_490,9.0,80,49.5,F,Pass,54.6
379,Student_379,8.3,73,49.5,F,Pass,52.43
784,Student_784,4.1,64,49.3,F,Pass,49.19
827,Student_827,4.1,97,49.2,F,Pass,59.03
25,Student_25,5.1,81,49.1,F,Pass,54.27
503,Student_503,3.8,69,49.1,F,Pass,50.54
98,Student_98,4.8,93,49.1,F,Pass,57.84
425,Student_425,1.5,67,49.1,F,Pass,49.71
178,Student_178,4.5,74,49.0,F,Pass,52.05
152,Student_152,3.2,75,49.0,F,Pass,52.22
297,Student_297,7.9,86,48.9,F,Pass,55.93
871,Student_871,4.4,75,48.9,F,Pass,52.28
335,Student_335,1.4,75,48.8,F,Pass,51.92
81,Student_81,8.8,93,48.8,F,Pass,58.06
982,Student_982,7.9,82,48.6,F,Pass,54.55
781,Student_781,7.2,50,48.6,F,Pass,44.88
544,Student_544,7.0,78,48.5,F,Pass,53.2
747,Student_747,4.5,55,48.5,F,Pass,46.05
108,Student_108,7.8,50,48.5,F,Pass,44.88
672,Student_672,9.1,86,48.4,F,Pass,55.75
498,Student_498,1.7,77,48.4,F,Pass,52.31
799,Student_799,7.3,57,48.4,F,Pass,46.87
843,Student_843,2.6,60,48.4,F,Pass,47.3
381,Student_381,2.1,67,48.1,F,Pass,49.17
909,Student_909,3.3,65,48.1,F,Pass,48.69
85,Student_85,3.8,83,48.1,F,Pass,54.14
72,Student_72,2.8,78,48.0,F,Pass,52.48
372,Student_372,1.2,50,48.0,F,Pass,43.92
256,Student_256,6.0,91,47.9,F,Pass,56.64
703,Student_703,4.0,99,47.9,F,Pass,58.84
864,Student_864,5.0,85,47.8,F,Pass,54.68
122,Student_122,9.1,95,47.8,F,Pass,58.09
224,Student_224,4.3,52,47.7,F,Pass,44.65
34,Student_34,9.5,56,47.7,F,Pass,46.37
555,Student_555,8.9,86,47.6,F,Pass,55.25
866,Student_866,6.0,67,47.5,F,Pass,49.2
968,Student_968,3.7,87,47.4,F,Pass,54.91
754,Student_754,4.0,58,47.4,F,Pass,46.24
234,Student_234,5.4,68,47.3,F,Pass,49.32
726,Student_726,8.6,89,47.3,F,Pass,55.94
209,Student_209,1.0,67,47.3,F,Pass,48.58
109,Student_109,3.1,79,47.3,F,Pass,52.39
743,Student_743,7.7,75,47.2,F,Pass,51.59
348,Student_348,1.4,78,47.1,F,Pass,51.8
56,Student_56,9.3,73,47.0,F,Pass,51.03
814,Student_814,9.3,78,47.0,F,Pass,52.53
637,Student_637,5.8,50,46.9,F,Pass,43.72
722,Student_722,2.6,66,46.9,F,Pass,48.2
431,Student_431,2.3,87,46.9,F,Pass,54.47
424,Student_424,5.4,70,46.8,F,Pass,49.62
607,Student_607,2.9,69,46.8,F,Pass,49.07
696,Student_696,6.5,69,46.8,F,Pass,49.43
582,Student_582,9.8,89,46.7,F,Pass,55.7
939,Student_939,2.1,86,46.7,F,Pass,54.03
146,Student_146,1.3,100,46.6,F,Pass,58.09
589,Student_589,2.2,85,46.6,F,Pass,53.68
893,Student_893,8.5,91,46.6,F,Pass,56.11
686,Student_686,6.0,99,46.5,F,Pass,58.2
93,Student_93,7.8,88,46.3,F,Pass,54.96
474,Student_474,9.0,75,46.3,F,Pass,51.18
658,Student_658,4.3,55,46.3,F,Pass,44.71
111,Student_111,3.6,52,46.1,F,Pass,43.62
278,Student_278,6.8,66,46.0,F,Pass,48.08
542,Student_542,6.5,100,46.0,F,Pass,58.25
150,Student_150,3.5,92,45.9,F,Pass,55.49
197,Student_197,7.5,89,45.9,F,Pass,54.99
16,Student_16,2.7,67,45.8,F,Pass,47.85
610,Student_610,7.2,55,45.8,F,Pass,44.7
638,Student_638,3.2,54,45.6,F,Pass,43.88
313,Student_313,1.2,71,45.6,F,Pass,48.78
932,Student_932,8.5,93,45.3,F,Pass,55.93
32,Student_32,2.5,70,45.3,F,Pass,48.43
338,Student_338,7.3,83,45.3,F,Pass,52.81
42,Student_42,5.5,99,45.3,F,Pass,57.43
694,Student_694,3.2,93,45.2,F,Pass,55.34
183,Student_183,9.3,83,45.1,F,Pass,52.89
506,Student_506,2.5,55,45.0,F,Pass,43.75
437,Student_437,1.7,87,44.9,F,Pass,53.21
64,Student_64,4.2,89,44.9,F,Pass,54.06
202,Student_202,1.8,73,44.9,F,Pass,49.02
730,Student_730,2.5,57,44.8,F,Pass,44.23
373,Student_373,1.8,87,44.8,F,Pass,53.16
524,Student_524,8.6,85,44.8,F,Pass,53.24
934,Student_934,5.7,82,44.7,F,Pass,51.99
626,Student_626,4.3,60,44.7,F,Pass,45.25
327,Student_327,6.0,82,44.6,F,Pass,51.96
946,Student_946,1.1,59,44.6,F,Pass,44.57
942,Student_942,6.0,77,44.3,F,Pass,50.28
185,Student_185,3.3,90,44.3,F,Pass,53.91
186,Student_186,6.9,52,44.3,F,Pass,42.87
974,Student_974,2.9,85,44.3,F,Pass,52.37
789,Student_789,5.2,82,44.3,F,Pass,51.7
667,Student_667,3.2,75,44.3,F,Pass,49.4
559,Student_559,7.8,69,44.2,F,Pass,48.0
434,Student_434,1.9,94,44.1,F,Pass,54.85
385,Student_385,7.6,76,44.1,F,Pass,50.02
176,Student_176,2.6,62,44.0,F,Pass,45.26
745,Student_745,3.1,51,44.0,F,Pass,42.01
937,Student_937,1.2,71,44.0,F,Pass,47.82
469,Student_469,3.0,71,43.9,F,Pass,47.94
317,Student_317,4.7,63,43.9,F,Pass,45.71
396,Student_396,9.4,56,43.9,F,Pass,44.08
399,Student_399,7.8,93,43.8,F,Pass,54.96
634,Student_634,5.8,61,43.8,F,Pass,45.16
997,Student_997,9.3,57,43.8,F,Pass,44.31
113,Student_113,9.4,63,43.7,F,Pass,46.06
898,Student_898,9.1,71,43.7,F,Pass,48.43
448,Student_448,7.8,81,43.7,F,Pass,51.3
99,Student_99,1.2,65,43.7,F,Pass,45.84
9,Student_9,6.4,66,43.6,F,Pass,46.6
719,Student_719,2.1,79,43.6,F,Pass,50.07
836,Student_836,4.8,72,43.5,F,Pass,48.18
104,Student_104,5.6,74,43.5,F,Pass,48.86
102,Student_102,6.7,59,43.5,F,Pass,44.47
328,Student_328,6.5,55,43.5,F,Pass,43.25
386,Student_386,8.2,57,43.4,F,Pass,43.96
989,Student_989,3.2,51,43.3,F,Pass,41.6
411,Student_411,3.9,69,43.1,F,Pass,46.95
717,Student_717,8.5,92,43.1,F,Pass,54.31
950,Student_950,6.4,74,43.0,F,Pass,48.64
994,Student_994,6.3,70,42.8,F,Pass,47.31
671,Student_671,2.6,55,42.7,F,Pass,42.38
753,Student_753,6.6,62,42.6,F,Pass,44.82
254,Student_254,3.9,80,42.6,F,Pass,49.95
591,Student_591,2.2,79,42.5,F,Pass,49.42
182,Student_182,2.0,86,42.5,F,Pass,51.5
214,Student_214,3.0,77,42.5,F,Pass,48.9
855,Student_855,2.8,95,42.4,F,Pass,54.22
805,Student_805,4.8,58,42.3,F,Pass,43.26
168,Student_168,2.7,99,42.3,F,Pass,55.35
38,Student_38,1.9,58,42.2,F,Pass,42.91
685,Student_685,9.4,74,42.2,F,Pass,48.46
629,Student_629,1.3,63,42.1,F,Pass,44.29
291,Student_291,1.3,90,42.1,F,Pass,52.39
570,Student_570,4.1,64,42.0,F,Pass,44.81
398,Student_398,4.9,78,42.0,F,Pass,49.09
806,Student_806,7.6,52,41.9,F,Pass,41.5
801,Student_801,7.4,63,41.7,F,Pass,44.66
468,Student_468,8.8,75,41.6,F,Pass,48.34
357,Student_357,1.2,76,41.6,F,Pass,47.88
785,Student_785,2.6,70,41.5,F,Pass,46.16
358,Student_358,6.3,52,41.5,F,Pass,41.13
84,Student_84,1.6,91,41.5,F,Pass,52.36
809,Student_809,5.1,57,41.4,F,Pass,42.45
406,Student_406,9.1,79,41.3,F,Pass,49.39
201,Student_201,6.8,83,41.3,F,Pass,50.36
134,Student_134,4.0,88,41.2,F,Pass,51.52
904,Student_904,6.2,59,41.1,F,Pass,42.98
600,Student_600,1.4,87,41.1,F,Pass,50.9
921,Student_921,8.8,74,40.9,F,Pass,47.62
519,Student_519,9.9,74,40.8,F,Pass,47.67
748,Student_748,5.9,58,40.7,F,Pass,42.41
131,Student_131,4.8,86,40.7,F,Pass,50.7
140,Student_140,9.7,74,40.7,F,Pass,47.59
187,Student_187,8.4,77,40.7,F,Pass,48.36
274,Student_274,9.2,95,40.6,F,Pass,53.78
737,Student_737,4.5,80,40.6,F,Pass,48.81
683,Student_683,2.5,92,40.5,F,Pass,52.15
916,Student_916,4.9,73,40.5,F,Pass,46.69
682,Student_682,3.3,73,40.3,F,Pass,46.41
289,Student_289,3.6,56,40.3,F,Pass,41.34
999,Student_999,9.6,52,40.2,F,Pass,40.68
309,Student_309,8.2,71,40.2,F,Pass,46.24
715,Student_715,4.1,50,40.1,F,Pass,39.47
992,Student_992,7.3,76,40.0,F,Pass,47.53
